source_id,source_label,target_id,target_label,relation,support,weight
74f884e0-6764-4962-a081-b198cca267c3,Quantum chromodynamics,d9cf5fe6-bb7c-429c-8f10-327b2e72673f,Bottom quark,STUDIES,41,0.705
74f884e0-6764-4962-a081-b198cca267c3,Quantum chromodynamics,f3c1d5a7-ea62-4454-8b73-9de673608585,Bottom mesons,STUDIES,8,0.54
1d281972-785b-42bb-944c-e35a91320b05,Perturbative QCD,d9cf5fe6-bb7c-429c-8f10-327b2e72673f,Bottom quark,STUDIES,22,0.61
1d281972-785b-42bb-944c-e35a91320b05,Perturbative QCD,f3c1d5a7-ea62-4454-8b73-9de673608585,Bottom mesons,STUDIES,9,0.545
3d61a6b2-fc2b-4fdf-b339-3215750643cd,Lattice QCD,d9cf5fe6-bb7c-429c-8f10-327b2e72673f,Bottom quark,STUDIES,20,0.6
3d61a6b2-fc2b-4fdf-b339-3215750643cd,Lattice QCD,f3c1d5a7-ea62-4454-8b73-9de673608585,Bottom mesons,STUDIES,19,0.595
c9fb88dd-03ca-453d-b78c-5b9bb956df7f,Topological insulators,2b86a860-1b6a-4613-979b-03d3ae84f0d6,Phononic crystals,STUDIES,32,0.66
c9fb88dd-03ca-453d-b78c-5b9bb956df7f,Topological insulators,7a75d75d-af07-4747-8c95-74acc833ac2f,Kagome lattice,STUDIES,24,0.62
c9fb88dd-03ca-453d-b78c-5b9bb956df7f,Topological insulators,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,STUDIES,859,1.0
2b86a860-1b6a-4613-979b-03d3ae84f0d6,Phononic crystals,c9fb88dd-03ca-453d-b78c-5b9bb956df7f,Topological insulators,STUDIES,32,0.66
2b86a860-1b6a-4613-979b-03d3ae84f0d6,Phononic crystals,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,STUDIES,36,0.6799999999999999
eba4897b-35d4-4eed-9c36-a08ca406d79e,Edge states,c9fb88dd-03ca-453d-b78c-5b9bb956df7f,Topological insulators,STUDIES,464,1.0
eba4897b-35d4-4eed-9c36-a08ca406d79e,Edge states,2b86a860-1b6a-4613-979b-03d3ae84f0d6,Phononic crystals,STUDIES,23,0.615
eba4897b-35d4-4eed-9c36-a08ca406d79e,Edge states,7a75d75d-af07-4747-8c95-74acc833ac2f,Kagome lattice,STUDIES,13,0.565
eba4897b-35d4-4eed-9c36-a08ca406d79e,Edge states,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,STUDIES,540,1.0
ca8ddaad-441c-481c-93b3-65f46125fb93,Superconductivity,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,STUDIES,317,1.0
7659a6d1-bbc1-470d-8a13-945894b75652,Muon spin relaxation & rotation,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,PROBES,10,0.55
c74c7b81-5dee-4820-a500-6ab6f1b48cb1,Neutron scattering,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,PROBES,25,0.625
ff0e7d3e-fab2-47fa-8ea2-17be4df28c44,Charge density waves,b3c9462a-2b5a-4fd3-b4ac-b9eea44d3784,Transition metal dichalcogenides,STUDIES,224,1.0
ff0e7d3e-fab2-47fa-8ea2-17be4df28c44,Charge density waves,d85793ae-45ce-470f-a61f-7dce117f9dd8,Surfaces,STUDIES,11,0.555
ff0e7d3e-fab2-47fa-8ea2-17be4df28c44,Charge density waves,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,85,0.925
c33a7211-ebcd-4336-917d-a75ecb1e50c4,Scanning tunneling microscopy,b3c9462a-2b5a-4fd3-b4ac-b9eea44d3784,Transition metal dichalcogenides,PROBES,86,0.9299999999999999
c33a7211-ebcd-4336-917d-a75ecb1e50c4,Scanning tunneling microscopy,d85793ae-45ce-470f-a61f-7dce117f9dd8,Surfaces,PROBES,155,1.0
c33a7211-ebcd-4336-917d-a75ecb1e50c4,Scanning tunneling microscopy,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,PROBES,78,0.89
de7c563b-63ee-4b54-b76c-be410edf4051,Specific heat,0026b3bc-1a2f-45df-8025-1243dac91047,Topological materials,STUDIES,23,0.615
de7c563b-63ee-4b54-b76c-be410edf4051,Specific heat,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,16,0.58
de7c563b-63ee-4b54-b76c-be410edf4051,Specific heat,a0106d33-6e0e-4b73-8190-a953b55d037a,Graphene,STUDIES,6,0.53
6e8f7daa-032b-4f15-9731-2eba67d1bb55,Signatures with jets,ff50fad4-8d01-4043-8591-e60769e24fa8,Hadron colliders,STUDIES,11,0.555
341af387-764f-4d45-92a5-4e36ea4fc215,Hadronic decays,ff50fad4-8d01-4043-8591-e60769e24fa8,Hadron colliders,STUDIES,54,0.77
333f5a80-40ab-417d-b88e-84c5dbc73892,Hadron-hadron interactions,ff50fad4-8d01-4043-8591-e60769e24fa8,Hadron colliders,STUDIES,28,0.64
46e2a993-8dce-4c28-beab-fdabe4378664,Cold atoms & matter waves,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,STUDIES,19,0.595
46e2a993-8dce-4c28-beab-fdabe4378664,Cold atoms & matter waves,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,67,0.835
46e2a993-8dce-4c28-beab-fdabe4378664,Cold atoms & matter waves,977ff312-56f0-422a-ae7a-f21bcc27b831,Bose gases,STUDIES,251,1.0
46e2a993-8dce-4c28-beab-fdabe4378664,Cold atoms & matter waves,4254adf6-872d-4868-9931-a2a3e84b566e,Bose-Einstein condensates,STUDIES,552,1.0
f3757435-4c4f-4297-9efb-4249f0bd8774,Cold gases in optical lattices,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,STUDIES,5,0.525
f3757435-4c4f-4297-9efb-4249f0bd8774,Cold gases in optical lattices,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,22,0.61
f3757435-4c4f-4297-9efb-4249f0bd8774,Cold gases in optical lattices,977ff312-56f0-422a-ae7a-f21bcc27b831,Bose gases,STUDIES,224,1.0
f3757435-4c4f-4297-9efb-4249f0bd8774,Cold gases in optical lattices,4254adf6-872d-4868-9931-a2a3e84b566e,Bose-Einstein condensates,STUDIES,279,1.0
130b51f2-d186-4d8c-bfd2-24111492cf79,Dipolar gases,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,STUDIES,5,0.525
130b51f2-d186-4d8c-bfd2-24111492cf79,Dipolar gases,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,9,0.545
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,STUDIES,33,0.665
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,977ff312-56f0-422a-ae7a-f21bcc27b831,Bose gases,STUDIES,34,0.67
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,4254adf6-872d-4868-9931-a2a3e84b566e,Bose-Einstein condensates,STUDIES,200,1.0
d087a960-b5b7-4fb4-ac88-6e150de91ccb,Bose-Bose mixtures,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,7,0.535
d087a960-b5b7-4fb4-ac88-6e150de91ccb,Bose-Bose mixtures,4254adf6-872d-4868-9931-a2a3e84b566e,Bose-Einstein condensates,STUDIES,40,0.7
977ff312-56f0-422a-ae7a-f21bcc27b831,Bose gases,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,STUDIES,14,0.5700000000000001
977ff312-56f0-422a-ae7a-f21bcc27b831,Bose gases,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,34,0.67
4254adf6-872d-4868-9931-a2a3e84b566e,Bose-Einstein condensates,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,STUDIES,32,0.66
4254adf6-872d-4868-9931-a2a3e84b566e,Bose-Einstein condensates,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,200,1.0
a92585bd-2c57-4257-bc4f-acdd545d10f6,Modulation instability,d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,STUDIES,8,0.54
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,be788987-3638-4630-ab9b-2d10b1fac65f,Collective dynamics,PROBES,33,0.665
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,977ff312-56f0-422a-ae7a-f21bcc27b831,Bose gases,PROBES,34,0.67
d56fd9aa-2ab9-4bee-9475-10e35c4ef897,Solitons,4254adf6-872d-4868-9931-a2a3e84b566e,Bose-Einstein condensates,PROBES,200,1.0
77fabbae-1f98-4300-996c-9158ab52e6fc,Metamaterials,dcc78937-ba2f-4066-9951-bb9eeba20994,Metasurfaces,STUDIES,57,0.7849999999999999
bd03ea46-2406-4a24-8307-05b2b498fb4e,Nonlinear optics,77fabbae-1f98-4300-996c-9158ab52e6fc,Metamaterials,STUDIES,53,0.765
bd03ea46-2406-4a24-8307-05b2b498fb4e,Nonlinear optics,dcc78937-ba2f-4066-9951-bb9eeba20994,Metasurfaces,STUDIES,9,0.545
dcc78937-ba2f-4066-9951-bb9eeba20994,Metasurfaces,77fabbae-1f98-4300-996c-9158ab52e6fc,Metamaterials,STUDIES,57,0.7849999999999999
9f7a4cce-0ded-4976-b8ad-cc75830297fa,Geometric & topological phases,77fabbae-1f98-4300-996c-9158ab52e6fc,Metamaterials,STUDIES,21,0.605
9f7a4cce-0ded-4976-b8ad-cc75830297fa,Geometric & topological phases,dcc78937-ba2f-4066-9951-bb9eeba20994,Metasurfaces,STUDIES,5,0.525
74a28d17-3b2e-4adc-ba94-b48f168d3642,Second order nonlinear optical processes,77fabbae-1f98-4300-996c-9158ab52e6fc,Metamaterials,STUDIES,7,0.535
a631ea74-7753-41a3-96c3-09841aad6030,Dipole approximation,77fabbae-1f98-4300-996c-9158ab52e6fc,Metamaterials,PROBES,12,0.56
a631ea74-7753-41a3-96c3-09841aad6030,Dipole approximation,dcc78937-ba2f-4066-9951-bb9eeba20994,Metasurfaces,PROBES,6,0.53
f0877d7c-bf46-4559-8629-e4eb678c2679,Finite-element method,77fabbae-1f98-4300-996c-9158ab52e6fc,Metamaterials,PROBES,36,0.6799999999999999
f0877d7c-bf46-4559-8629-e4eb678c2679,Finite-element method,dcc78937-ba2f-4066-9951-bb9eeba20994,Metasurfaces,PROBES,19,0.595
153de13f-2f91-40e7-8553-022f50949969,Ferroelectricity,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,273,1.0
153de13f-2f91-40e7-8553-022f50949969,Ferroelectricity,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,11,0.555
969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,34,0.67
55bba34b-0d31-428f-a430-4f502667434a,First-principles calculations,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,PROBES,124,1.0
55bba34b-0d31-428f-a430-4f502667434a,First-principles calculations,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,PROBES,138,1.0
05d1f0ed-0bf5-4c6d-9e38-a9cf3a67eb5f,Density functional theory,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,PROBES,122,1.0
05d1f0ed-0bf5-4c6d-9e38-a9cf3a67eb5f,Density functional theory,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,PROBES,136,1.0
eac8c4d5-07af-40a1-92d6-f32abca831a1,Symmetries in condensed matter,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,PROBES,16,0.58
eac8c4d5-07af-40a1-92d6-f32abca831a1,Symmetries in condensed matter,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,PROBES,10,0.55
b35990fc-9fc9-490b-86ec-e6c53407c5fa,Wannier function methods,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,PROBES,12,0.56
b35990fc-9fc9-490b-86ec-e6c53407c5fa,Wannier function methods,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,PROBES,22,0.61
51a71a1e-b8e4-4a7f-8266-2cc5a0b67c81,Magnons,3af8188d-9bbc-4acb-b259-18671f6714cd,Magnetic nanoparticles,STUDIES,8,0.54
51a71a1e-b8e4-4a7f-8266-2cc5a0b67c81,Magnons,10ec7cb5-d181-4c25-835c-fde996f3f4de,Ferrites,STUDIES,7,0.535
d92dc6e4-38f7-4458-bb3c-857fe7dbef88,Fractional quantum Hall effect,b5856dca-6e2d-4d5a-819c-c31543640df8,Ultracold gases,STUDIES,18,0.59
bfe403ee-cd34-466b-b8bf-f90b4d4431fc,Topological phases of matter,b5856dca-6e2d-4d5a-819c-c31543640df8,Ultracold gases,STUDIES,64,0.8200000000000001
754d5e77-be43-4243-aea6-ea8d4de70dd8,Matrix product states,b5856dca-6e2d-4d5a-819c-c31543640df8,Ultracold gases,STUDIES,17,0.585
96bbb76c-5300-45a8-a2c0-651160e0f0c9,Exact diagonalization,b5856dca-6e2d-4d5a-819c-c31543640df8,Ultracold gases,PROBES,46,0.73
754d5e77-be43-4243-aea6-ea8d4de70dd8,Matrix product states,b5856dca-6e2d-4d5a-819c-c31543640df8,Ultracold gases,PROBES,17,0.585
27d61d4c-d801-4705-b4f5-e93e4926bbf1,Quantum circuits,6beb8b63-e263-43d9-a1f6-2d9ddead05e5,Superconducting qubits,STUDIES,123,1.0
27d61d4c-d801-4705-b4f5-e93e4926bbf1,Quantum circuits,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,STUDIES,24,0.62
e4ec4cec-9285-4a0f-b46a-e41838df98af,Quantum gates,6beb8b63-e263-43d9-a1f6-2d9ddead05e5,Superconducting qubits,STUDIES,229,1.0
e4ec4cec-9285-4a0f-b46a-e41838df98af,Quantum gates,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,STUDIES,8,0.54
6beb8b63-e263-43d9-a1f6-2d9ddead05e5,Superconducting qubits,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,STUDIES,36,0.6799999999999999
cb4dcf82-80bb-4305-94f4-12a11959d840,Two-level models,6beb8b63-e263-43d9-a1f6-2d9ddead05e5,Superconducting qubits,PROBES,23,0.615
cb4dcf82-80bb-4305-94f4-12a11959d840,Two-level models,6a7a2e30-ea84-4c4d-8546-31bc89091c80,Floquet systems,PROBES,9,0.545
e5cd96a4-a0d5-4b3a-a477-8ed31cf31830,Magneto-optics,709d46e1-304b-4708-a494-d27c13e9ca2c,Quantum dots,STUDIES,12,0.56
3d71d9d8-fab6-4338-be83-7624e12f1438,Optoelectronics,709d46e1-304b-4708-a494-d27c13e9ca2c,Quantum dots,STUDIES,70,0.85
3986eac4-6a3f-45f6-8377-8dc19ff2c541,Neutron star cooling,c17001d7-c0bd-41d6-b970-ea4269e7ec06,Neutron stars & pulsars,STUDIES,22,0.61
c25108e7-4697-4565-b484-221b808d454e,Magnetohydrodynamics,c17001d7-c0bd-41d6-b970-ea4269e7ec06,Neutron stars & pulsars,STUDIES,19,0.595
9e019803-f9d8-4802-b1ac-d2c035d9508f,Electronic structure,42e66168-abfd-4328-aa9d-f6fc3a077f75,Molecules,STUDIES,36,0.6799999999999999
a8c79e8a-73ed-4190-8e3c-6fa1bef601d1,Chemical reactions,42e66168-abfd-4328-aa9d-f6fc3a077f75,Molecules,STUDIES,26,0.63
36754399-ec2b-4962-bb07-ca12c79834e8,Transport phenomena,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,126,1.0
f5523cbb-df53-402a-8b99-d9a6efb8c1e4,Ab initio calculations,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,PROBES,38,0.69
05d1f0ed-0bf5-4c6d-9e38-a9cf3a67eb5f,Density functional theory,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,PROBES,657,1.0
36db86d0-3e82-4100-b91a-f02485f325ba,High magnetic fields,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,9,0.545
36db86d0-3e82-4100-b91a-f02485f325ba,High magnetic fields,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,23,0.615
6e1621f1-d2ad-4261-bc49-906171747b14,Magnetoelectric effect,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,260,1.0
6e1621f1-d2ad-4261-bc49-906171747b14,Magnetoelectric effect,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,74,0.87
95f961de-1536-4f4a-8036-8bbf790eee2e,Antiferromagnetism,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,116,1.0
95f961de-1536-4f4a-8036-8bbf790eee2e,Antiferromagnetism,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,529,1.0
78cb9147-814a-4a0f-b143-67b1ddf5c5a4,Electric polarization,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,100,1.0
78cb9147-814a-4a0f-b143-67b1ddf5c5a4,Electric polarization,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,28,0.64
969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,112,1.0
843259d3-c0d8-4f11-a577-8cf874f3a636,Crystal growth,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,17,0.585
843259d3-c0d8-4f11-a577-8cf874f3a636,Crystal growth,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,92,0.96
92927025-018a-4b9f-b617-c4a768530654,Magnetic phase transitions,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,112,1.0
92927025-018a-4b9f-b617-c4a768530654,Magnetic phase transitions,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,299,1.0
609eef8d-00d9-44dd-b81a-627290cdfb23,Phase diagrams,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,STUDIES,26,0.63
609eef8d-00d9-44dd-b81a-627290cdfb23,Phase diagrams,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,STUDIES,99,0.995
6445f83e-f405-4a82-a600-98f06865c0fa,Magnetization measurements,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,PROBES,98,0.99
6445f83e-f405-4a82-a600-98f06865c0fa,Magnetization measurements,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,PROBES,300,1.0
843259d3-c0d8-4f11-a577-8cf874f3a636,Crystal growth,969a338e-66cd-4e77-9cda-15117b3b64fb,Multiferroics,PROBES,17,0.585
843259d3-c0d8-4f11-a577-8cf874f3a636,Crystal growth,12e5d5fb-76a6-45d8-bd73-142f26c69131,Antiferromagnets,PROBES,92,0.96
ca8ddaad-441c-481c-93b3-65f46125fb93,Superconductivity,d60931c4-736f-473b-960a-f89ca7353993,Nickelates,STUDIES,52,0.76
ca8ddaad-441c-481c-93b3-65f46125fb93,Superconductivity,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,STUDIES,391,1.0
ca8ddaad-441c-481c-93b3-65f46125fb93,Superconductivity,bf9744b9-e389-44c0-ac97-fddd7f3a42ab,High-temperature superconductors,STUDIES,325,1.0
0248af45-8a09-49c5-a9dc-17f4fd86b84a,Density matrix renormalization group,d60931c4-736f-473b-960a-f89ca7353993,Nickelates,STUDIES,6,0.53
0248af45-8a09-49c5-a9dc-17f4fd86b84a,Density matrix renormalization group,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,STUDIES,207,1.0
0248af45-8a09-49c5-a9dc-17f4fd86b84a,Density matrix renormalization group,bf9744b9-e389-44c0-ac97-fddd7f3a42ab,High-temperature superconductors,STUDIES,18,0.59
8f3b4a45-4924-4fd8-a9a4-e53880feae29,Tensor network renormalization,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,STUDIES,14,0.5700000000000001
ba4c38b9-3608-4fd8-969f-5ae0dfbe90a4,t-J model,d60931c4-736f-473b-960a-f89ca7353993,Nickelates,PROBES,9,0.545
ba4c38b9-3608-4fd8-969f-5ae0dfbe90a4,t-J model,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,PROBES,64,0.8200000000000001
ba4c38b9-3608-4fd8-969f-5ae0dfbe90a4,t-J model,bf9744b9-e389-44c0-ac97-fddd7f3a42ab,High-temperature superconductors,PROBES,48,0.74
0248af45-8a09-49c5-a9dc-17f4fd86b84a,Density matrix renormalization group,d60931c4-736f-473b-960a-f89ca7353993,Nickelates,PROBES,6,0.53
0248af45-8a09-49c5-a9dc-17f4fd86b84a,Density matrix renormalization group,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,PROBES,207,1.0
0248af45-8a09-49c5-a9dc-17f4fd86b84a,Density matrix renormalization group,bf9744b9-e389-44c0-ac97-fddd7f3a42ab,High-temperature superconductors,PROBES,18,0.59
8f3b4a45-4924-4fd8-a9a4-e53880feae29,Tensor network renormalization,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,PROBES,14,0.5700000000000001
153de13f-2f91-40e7-8553-022f50949969,Ferroelectricity,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,121,1.0
77517a5e-a88f-4e90-b565-3dff8fe797bc,Intercalation,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,11,0.555
5f042072-e281-48f0-8092-ea2fe2c29c26,Machine learning,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,STUDIES,31,0.655
55bba34b-0d31-428f-a430-4f502667434a,First-principles calculations,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,PROBES,728,1.0
5f042072-e281-48f0-8092-ea2fe2c29c26,Machine learning,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,PROBES,31,0.655
b970019a-28f7-4608-bfac-1e736dc651a5,High-throughput calculations,7a86b9d8-3162-4279-9ca5-90ebad07be7c,2-dimensional systems,PROBES,28,0.64
defa146d-1394-47ad-9732-4ec3c759fd34,Flavor changing neutral currents,da511145-476f-4251-9fd4-bf7b19745f5c,Axions,STUDIES,17,0.585
3c920234-cbfc-497b-a8e6-99592df75499,Dielectric properties,8c13d88a-a3d4-40bd-8c91-af56c1c92773,Solid-solid interfaces,STUDIES,6,0.53
684c842a-625c-4cd3-bf2a-c64bbcbc1c24,Phonons,8c13d88a-a3d4-40bd-8c91-af56c1c92773,Solid-solid interfaces,STUDIES,23,0.615
2cb8570a-bc2f-41ab-a3f1-1467b288c3f0,Electron-phonon coupling,8c13d88a-a3d4-40bd-8c91-af56c1c92773,Solid-solid interfaces,STUDIES,9,0.545
9e019803-f9d8-4802-b1ac-d2c035d9508f,Electronic structure,900680de-e59d-4b2f-9fe7-34992c1ce9df,Rare-earth magnetic materials,STUDIES,21,0.605
9e019803-f9d8-4802-b1ac-d2c035d9508f,Electronic structure,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,95,0.975
9e019803-f9d8-4802-b1ac-d2c035d9508f,Electronic structure,81489c2f-bac4-4f0f-9572-9d2d77728783,Magnetic thin films,STUDIES,9,0.545
0030808d-6a1a-4ce5-974a-748b5ef3eeba,Surface states,900680de-e59d-4b2f-9fe7-34992c1ce9df,Rare-earth magnetic materials,STUDIES,5,0.525
0030808d-6a1a-4ce5-974a-748b5ef3eeba,Surface states,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,6,0.53
dd3e5997-1821-48c1-8e5d-d122961272cf,Magnetic anisotropy,900680de-e59d-4b2f-9fe7-34992c1ce9df,Rare-earth magnetic materials,STUDIES,40,0.7
dd3e5997-1821-48c1-8e5d-d122961272cf,Magnetic anisotropy,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,206,1.0
dd3e5997-1821-48c1-8e5d-d122961272cf,Magnetic anisotropy,81489c2f-bac4-4f0f-9572-9d2d77728783,Magnetic thin films,STUDIES,45,0.725
406540a6-00a4-4b58-9176-f415370d86be,RKKY interaction,900680de-e59d-4b2f-9fe7-34992c1ce9df,Rare-earth magnetic materials,STUDIES,7,0.535
406540a6-00a4-4b58-9176-f415370d86be,RKKY interaction,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,11,0.555
b6e4cc90-18f3-4427-841d-c667375bbca0,Magnetic order,900680de-e59d-4b2f-9fe7-34992c1ce9df,Rare-earth magnetic materials,STUDIES,38,0.69
b6e4cc90-18f3-4427-841d-c667375bbca0,Magnetic order,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,96,0.98
b6e4cc90-18f3-4427-841d-c667375bbca0,Magnetic order,81489c2f-bac4-4f0f-9572-9d2d77728783,Magnetic thin films,STUDIES,17,0.585
2c94e9cb-6047-4621-816e-26add1b9dbe3,Spin texture,dadd0f02-6a35-463b-997f-67d64338d639,Ferromagnets,STUDIES,15,0.575
2c94e9cb-6047-4621-816e-26add1b9dbe3,Spin texture,81489c2f-bac4-4f0f-9572-9d2d77728783,Magnetic thin films,STUDIES,9,0.545
4b310b66-f5c7-460e-b827-9b3888172aa2,Spin-polarized scanning tunneling microscopy,900680de-e59d-4b2f-9fe7-34992c1ce9df,Rare-earth magnetic materials,PROBES,5,0.525
684c842a-625c-4cd3-bf2a-c64bbcbc1c24,Phonons,058ed75d-2876-47c0-ad3b-d1b56d98ace5,Layered semiconductors,STUDIES,14,0.5700000000000001
684c842a-625c-4cd3-bf2a-c64bbcbc1c24,Phonons,12721ec5-11d3-484a-9ea9-a7bea1986722,Semiconductors,STUDIES,104,1.0
29e56ec8-6039-4a4b-9832-1f48fa943ea1,Excitons,058ed75d-2876-47c0-ad3b-d1b56d98ace5,Layered semiconductors,STUDIES,36,0.6799999999999999
29e56ec8-6039-4a4b-9832-1f48fa943ea1,Excitons,b5f8885e-3ae5-44dd-acd2-28a17709a6ff,Quantum many-body systems,STUDIES,15,0.575
29e56ec8-6039-4a4b-9832-1f48fa943ea1,Excitons,12721ec5-11d3-484a-9ea9-a7bea1986722,Semiconductors,STUDIES,245,1.0
fa74ced7-fb7d-48bb-a88e-d601c6ae2333,Quantum coherence & coherence measures,b5f8885e-3ae5-44dd-acd2-28a17709a6ff,Quantum many-body systems,STUDIES,8,0.54
125ca8eb-8023-4aca-80ad-2101f5bcd325,Luminescence,058ed75d-2876-47c0-ad3b-d1b56d98ace5,Layered semiconductors,STUDIES,7,0.535
125ca8eb-8023-4aca-80ad-2101f5bcd325,Luminescence,12721ec5-11d3-484a-9ea9-a7bea1986722,Semiconductors,STUDIES,56,0.78
125ca8eb-8023-4aca-80ad-2101f5bcd325,Luminescence,058ed75d-2876-47c0-ad3b-d1b56d98ace5,Layered semiconductors,PROBES,7,0.535
125ca8eb-8023-4aca-80ad-2101f5bcd325,Luminescence,12721ec5-11d3-484a-9ea9-a7bea1986722,Semiconductors,PROBES,56,0.78
63113db0-b6bd-4288-8702-8e42a023cce8,Photoexcitation,058ed75d-2876-47c0-ad3b-d1b56d98ace5,Layered semiconductors,PROBES,5,0.525
63113db0-b6bd-4288-8702-8e42a023cce8,Photoexcitation,12721ec5-11d3-484a-9ea9-a7bea1986722,Semiconductors,PROBES,17,0.585
f2a9db78-1651-4a94-b66e-3e3d72056760,Phase transitions,29bd219f-a624-4ef5-b4c5-f9049f2be66e,Strongly correlated systems,STUDIES,218,1.0
